"","date","time","timezone","content","replies","retweets","likes","hashtags"
"3050","2018-04-05","21:28:48","Hora est. Pacífico, Sudamérica","Uribe viendo la paliza que @German_Vargas le esta dando a @IvanDuque #DebateCaribe  pic.twitter.com/jDuX08WPfh","0","1","2","#DebateCaribe"
"3051","2018-04-05","21:28:40","Hora est. Pacífico, Sudamérica","con dolor en el alma en el #DebateCaribe @German_Vargas se robó el show,un político clásico dando sopa y seco. Si @sergio_fajardo no opaca a Vargas Lleras y a Petro no pasa a segunda vuela, con dolor en el alma.","0","0","0","#DebateCaribe"
"3052","2018-04-05","21:28:38","Hora est. Pacífico, Sudamérica","En el #DebateCaribe @petrogustavo propone la utilización del sol como generador de energía, cambiar techos de asbesto por páneles solares pero, queda debiendo como deshacer el nudo gordiano y legal que quedaría al desaparecer Electricaribe","1","0","0","#DebateCaribe"
"3053","2018-04-05","21:28:27","Hora est. Pacífico, Sudamérica","#debatecaribe @sergio_fajardo peino a @IvanDuque@DeLaCalleHum  peino a @IvanDuque                            Vargas peino a @IvanDuque  y                          @petrogustavo RECONTRAPEINO a @IvanDuque","1","1","3","#debatecaribe"
"3054","2018-04-05","21:28:12","Hora est. Pacífico, Sudamérica","#DebateCaribe #DuquePresidente pic.twitter.com/jtrttEbV31","0","1","1","#DebateCaribe,#DuquePresidente"
"3055","2018-04-05","21:27:58","Hora est. Pacífico, Sudamérica","@AlvaroUribeVel @petrogustavo @IvanDuque @dianamotavo @MarcoDilan12 JAJAJAJAJAJA no sea imbécil mamerto, Uribe fue de origen de liberal, los liberales siempre han sido complacientes con ustedes los guerrilleros asesinos del pueblo. Otra cosa, el M-19 fue un títere de Pablo Escobar ¿lo va a negar? #DebateCaribe","2","0","0","#DebateCaribe"
"3056","2018-04-05","21:27:54","Hora est. Pacífico, Sudamérica","#DebateCaribe ¿Será que así es Barranquilla? http://lahoguera.co/2018/04/05/debate-caribe-desorden/ … #DebateCaribe @elheraldoco","0","1","2","#DebateCaribe,#DebateCaribe"
"3057","2018-04-05","21:27:42","Hora est. Pacífico, Sudamérica","Vargas Lleras fue por lana y salio trasquilado #Debatecaribe Duque lo puso en su sitio  pic.twitter.com/cSbXVAyHKB","0","1","0","#Debatecaribe"
"3058","2018-04-05","21:27:35","Hora est. Pacífico, Sudamérica","#DebateCaribe en la Universidad del Norte Elecciones presidenciales 2018:  http://youtu.be/1xwcLb1LoVU?a  a través de @YouTube","0","0","0","#DebateCaribe"
"3059","2018-04-05","21:27:34","Hora est. Pacífico, Sudamérica","#DebateCaribe ¿Por qué votar por el cambio? en este video te damos suficientes razones en solo cinco minutos, Mi lucha es Nuestra lucha - Voces Insolentes  https://youtu.be/yjhFk2eHbfI  vía @YouTube","0","1","2","#DebateCaribe"
"3060","2018-04-05","21:27:30","Hora est. Pacífico, Sudamérica","No me digan mas!!Me perdi el #DebateCaribe y ma dicen que @petrogustavo le pego una aplanchada seria a @IvanDuque","0","0","1","#DebateCaribe"
"3061","2018-04-05","21:27:16","Hora est. Pacífico, Sudamérica","#DebateCaribe Todos se dijeron ""doctor"" y en realidad el único que terminó su doctorado fue @sergio_fajardo","0","0","3","#DebateCaribe"
"3062","2018-04-05","21:26:42","Hora est. Pacífico, Sudamérica","#DebateCaribe  Petro y De la Calle estaban drogados no sabian ni donde estaban parados  Petro se la fumo y De la calle estaba infartado#DuqueEsElQueEs #DuquePresidente","3","2","3","#DebateCaribe,#DuqueEsElQueEs,#DuquePresidente"
"3063","2018-04-05","21:26:40","Hora est. Pacífico, Sudamérica","@DeLaCalleHum Los mejores del debate Caribe PETRO Fajardo y Humberto","0","0","0",""
"3064","2018-04-05","21:26:37","Hora est. Pacífico, Sudamérica","Me tocó ver en repetición el #DebateCaribe pero aún así se siente lo empinado que estaba Duque y la paliza que le dieron los otros candidatos.  pic.twitter.com/4Cply5KxE5","1","0","0","#DebateCaribe"
"3065","2018-04-05","21:26:16","Hora est. Pacífico, Sudamérica","El mejor meme, resume la trayectoria política de los candidatos presidenciales @DeLaCalleHum @sergio_fajardo @petrogustavo y @German_Vargas tienen experiencia pública... @IvanDuque ¿cuál? #DebateCaribe  pic.twitter.com/occL4O7BGD","1","5","4","#DebateCaribe"
"3066","2018-04-05","21:26:08","Hora est. Pacífico, Sudamérica","@IvanDuque uno a uno arrinconó a 4 señores @DeLaCalleHum @German_Vargas @petrogustavo @sergio_fajardo que pareciera se pusieron de acuerdo para atacarlo. #DebateCaribe #SolucionesNoAgresiones #DuquePresidente #DuqueEsElQueEs","0","3","2","#DebateCaribe,#SolucionesNoAgresiones,#DuquePresidente,#DuqueEsElQueEs"
"3067","2018-04-05","21:25:53","Hora est. Pacífico, Sudamérica","#DebateCaribe De tantos peinados que le han hecho duque, veo en jaque los salones de belleza.","0","1","1","#DebateCaribe"
"3068","2018-04-05","21:25:19","Hora est. Pacífico, Sudamérica","Destaco decencia de @IvanDuque en el #DebateCaribe, por más que quisieron no lograron bajarle la cara. Petro no fue protagonista, De la Calle se vio Impotente, Vargas presumió su maquinaria, se le abona conocer las regiones, Fajardo por ratos algo interesante, pero no convence.","0","1","3","#DebateCaribe"
"3069","2018-04-05","21:25:03","Hora est. Pacífico, Sudamérica","#DebateCaribe Le dio en la jeta Mk<Emoji: Fisted hand sign>  https://twitter.com/elsemblante/status/981915917809577990 …","0","0","3","#DebateCaribe"
"3070","2018-04-05","21:25:02","Hora est. Pacífico, Sudamérica","Fajardo <Emoji: Smiling face with heart-shaped eyes>DelaCalle <Emoji: Nerd face>Vargas Lleras <Emoji: Male teacher>Duque <Emoji: Star-struck>Petro <Emoji: Face vomiting> #DebateCaribe","0","0","1","#DebateCaribe"
"3071","2018-04-05","21:24:55","Hora est. Pacífico, Sudamérica","Debate Caribe: Lo que dijeron los candidatos sobre Electricaribe  https://youtu.be/nSufUKIy94s  vía @YouTube","0","0","0",""
"3072","2018-04-05","21:24:37","Hora est. Pacífico, Sudamérica","Conclusión del #DebateCaribe: Vargas Lleras es un avión, que posa de yo no fuí. #DuqueEsElQueEs #ElCambioEsDuque #DuquePresidenteEnPrimeraVuelta pic.twitter.com/hzoSdfH7TD","0","1","2","#DebateCaribe,#DuqueEsElQueEs,#ElCambioEsDuque,#DuquePresidenteEnPrimeraVuelta"
"3073","2018-04-05","21:24:35","Hora est. Pacífico, Sudamérica","No se de donde sacan que el que mejor debate sera el mejor presidente. Para ser buen mandatario hay que ejecutar, resolver problemas y con los ojos abiertos para que no entren corruptos. Esto es haciendo!! A punta de labia no se dirige nada!! #DebateCaribe","0","0","0","#DebateCaribe"
"3074","2018-04-05","21:24:24","Hora est. Pacífico, Sudamérica","Estuvo candente el #DebateCaribe  https://twitter.com/CARLOSFMEJIA/status/981927731389706240 …","0","1","0","#DebateCaribe"
"3075","2018-04-05","21:24:08","Hora est. Pacífico, Sudamérica","#DebateCaribe GRANDE Petro!!<Emoji: Smiling face with sunglasses><Emoji: Victory hand (medium dark skin tone)>  https://twitter.com/NathaliaSaenzC/status/981982291235889152 …","0","4","3","#DebateCaribe"
"3076","2018-04-05","21:23:39","Hora est. Pacífico, Sudamérica","@Jorgomezpinilla @MartinSantosR #DebateCaribe@A_OrdonezM jefe de debate de @IvanDuque <Emoji: Smiling face with halo> pic.twitter.com/HFoVyX6lOx","1","2","3","#DebateCaribe"
"3077","2018-04-05","21:23:36","Hora est. Pacífico, Sudamérica","#DebateCaribePetro de la calle fajardo y Vargas Lleras cuando escuchan a duque ya saben que están acabados  pic.twitter.com/psoatmb6A3","1","2","2","#DebateCaribePetro"
"3078","2018-04-05","21:23:20","Hora est. Pacífico, Sudamérica","Quien ganó el #DebateCaribe ?","0","0","1","#DebateCaribe"
"3079","2018-04-05","21:23:17","Hora est. Pacífico, Sudamérica","#DebateCaribe Queda claro que lo peor que le puede pasar a Colombia es que gane Duque.","0","1","1","#DebateCaribe"
"3080","2018-04-05","21:23:16","Hora est. Pacífico, Sudamérica","@laverde1976 Otra que no deja el vicio de la bareta...  https://twitter.com/laverde1976/status/982001614734221312 … #DebateCaribe","0","0","0","#DebateCaribe"
"3081","2018-04-05","21:23:13","Hora est. Pacífico, Sudamérica","El mejor candidato es @petrogustavo ,lamentó mucho q @DeLaCalleHum este secuestrado por Gaviria a @sergio_fajardo le va bien pero debería estudiar más porque no dice nada claro,lo mismo de nuestra triste historia en @German_Vargas ,la muerte en cabeza d @IvanDuque #DebateCaribe","0","23","37","#DebateCaribe"
"3082","2018-04-05","21:22:59","Hora est. Pacífico, Sudamérica","Germán Vargas Lleras se puso de alzado con el pollo y el pollo le salió Gallo Fino de Pelea.Fue por lana y salió trasquilado #DebateCaribe  pic.twitter.com/Yk0U3QIKEn","1","3","7","#DebateCaribe"
"3083","2018-04-05","21:22:49","Hora est. Pacífico, Sudamérica","Duque me hace recordar al chompiras es que lo peinan #DebateCaribe","0","1","0","#DebateCaribe"
"3084","2018-04-05","21:22:44","Hora est. Pacífico, Sudamérica","En el #DebateCaribe @sergio_fajardo al referirse a Electricaribe vuelve a darle rodeo a la respuesta pero concluye que la problemática se soluciona con otro operador e implementar un servicio de calidad.","0","0","0","#DebateCaribe"
"3085","2018-04-05","21:22:39","Hora est. Pacífico, Sudamérica","#DebateCaribeEsa ""tuteada"", de Duque a DLaCalle, fue soberbia, déspota y grosera, se imaginan un presidente con ese nivel de ""usted no sabe quien soy yo?"" y siendo manejado por Uribe?, el apocalipsis!.","2","30","44","#DebateCaribeEsa"
"3086","2018-04-05","21:22:34","Hora est. Pacífico, Sudamérica","@DeLaCalleHum Humbert le da sopa y seco a todos. <Emoji: Heavy red heart>. #DebateCaribe","0","0","1","#DebateCaribe"
"3087","2018-04-05","21:22:24","Hora est. Pacífico, Sudamérica","#DebateCaribe Duque dice que ""el que la hace, la paga, sea paramilitar o guerrillero"" ¿qué pensaría Uribe de esto? si quiere ser coherente debería cambiarse de partido... ah verdad no puede porque el señor va con el árbol que más sombra le dé. Antes era santos su jefe y ahora...","0","0","1","#DebateCaribe"
"3088","2018-04-05","21:22:19","Hora est. Pacífico, Sudamérica","@JaimeCarvajalD Ese proceso de paz polarizó al país, @sergio_fajardo fue promotor del proceso de paz fariano. #DebateCaribe  https://twitter.com/JaimeCarvajalD/status/982001919366500353 …","0","0","0","#DebateCaribe"
"3089","2018-04-05","21:22:04","Hora est. Pacífico, Sudamérica","#SVGala4 #DebateCaribe #earthquakeFacebook confirms-87 million user account data was breached https://techawl.com/facebook-confirms-87-million-user-account-data-breached/ …","0","0","1","#SVGala4,#DebateCaribe,#earthquakeFacebook"
"3090","2018-04-05","21:21:45","Hora est. Pacífico, Sudamérica","#DebateCaribe que voten por @IvanDuque para que pase lo mismo que en Bogotá con @EnriquePenalosa. Que vuelve mierda la ciudad. Que con mentiras llegue al poder y que después, ni por la putas cagadas gigantes que haga se pueda destituir. pic.twitter.com/Dg1FktC8bn","0","0","0","#DebateCaribe"
"3091","2018-04-05","21:21:45","Hora est. Pacífico, Sudamérica","@GustavoBolivar Viendo #DebateCaribe pude constatar las semejanzas en los programas de gobierno de @petrogustavo @DeLaCalleHum @sergio_fajardo. No hubo alianza en primera vuelta, cuando @AlvaroUribeVel les de en la cara por Mks sera demasiado tarde.","0","0","0","#DebateCaribe"
"3092","2018-04-05","21:21:33","Hora est. Pacífico, Sudamérica","EL PASEO 4: #DebateCaribe  https://twitter.com/AlvaroUribeVel/status/982002421743456257 …","0","0","0","#DebateCaribe"
"3093","2018-04-05","21:21:20","Hora est. Pacífico, Sudamérica","@DeLaCalleHum demostró conocimiento en el sector y en cómo se deben introducir las no convencionales #DebateCaribe","0","0","0","#DebateCaribe"
"3094","2018-04-05","21:21:20","Hora est. Pacífico, Sudamérica","Grande duque poniendo en su sitio a la momia de @DeLaCalleHum #DebateCaribe encuesta  https://twitter.com/alvarouribevel/status/982002421743456257 …","0","2","3","#DebateCaribe"
"3095","2018-04-05","21:21:09","Hora est. Pacífico, Sudamérica","Los candidatos presidenciales deberían enfocarse mas en vender sus propuestas y no a tener que hablar mal del otro para poder sobresalir #debatecaribe","0","0","0","#debatecaribe"
"3096","2018-04-05","21:20:59","Hora est. Pacífico, Sudamérica","Después de ver el #DebateCaribe estas son mis conclusiones:- De la Calle: Muy buenas ideas, habla muy bonito criticando la clase política pero definitivamente no tiene la fuerza suficiente, hasta en el tono de voz...  https://www.facebook.com/antipinta/posts/10155527270157339 …","0","0","0","#DebateCaribe"
"3097","2018-04-05","21:20:58","Hora est. Pacífico, Sudamérica","Uribistas llorando en 3, 2, 1. Duque no respondió ni una sola pregunta, solo las desvío, para la próxima debería acompañarlo uribe #DebateCaribe","0","0","0","#DebateCaribe"
"3098","2018-04-05","21:20:52","Hora est. Pacífico, Sudamérica","Lo más vergonzoso que se vio hoy, fue a un candidato que a las preguntas sus respuestas eran:Evadir, evadir y evadir.#DebateCaribe","0","8","4","#DebateCaribe"
"3099","2018-04-05","21:20:49","Hora est. Pacífico, Sudamérica","#DebateCaribe @German_Vargas habla de las obras que promovió en Gob. Santos como razones para elegirlo presidente. Queda claro que su campaña presidencial lleva años.","0","0","0","#DebateCaribe"
"3100","2018-04-05","21:20:46","Hora est. Pacífico, Sudamérica","La costa aporte el 36%, ""Siiiiii <Emoji: Grinning face>"" de la pobreza ""Ahhhh <Emoji: Weary face>"" #DebateCaribe","0","1","0","#DebateCaribe"
"3101","2018-04-05","21:20:43","Hora est. Pacífico, Sudamérica","@sergio_fajardo @petrogustavo @DeLaCalleHum @jcjsaez Jjajajajajajajja deje de fumar tanta bareta. #DebateCaribe  https://twitter.com/jcjsaez/status/982002144122490882 …","0","0","0","#DebateCaribe"
"3102","2018-04-05","21:20:41","Hora est. Pacífico, Sudamérica","@petrogustavo #ColombiaHumana #debateCaribe  https://twitter.com/dariofrojas/status/982002852666249216 …","0","0","0","#ColombiaHumana,#debateCaribe"
"3103","2018-04-05","21:20:14","Hora est. Pacífico, Sudamérica","Ni comunismo ni oligarquia, Colombianos no se dejen engañar, petro representa al psuv y uribe a la mud, polarizacion que nos hizo mucho daño en Venezuela, @sergio_fajardo es el hombre se los digo por experiencia como Venezolano NO SE EQUIVOQUEN #DebateCaribe  pic.twitter.com/GWlncxlMpt","0","0","1","#DebateCaribe"
"3104","2018-04-05","21:19:52","Hora est. Pacífico, Sudamérica","@AlvaroUribeVel @petrogustavo @IvanDuque @dianamotavo Ustedes los petristas son los que más deberían estar agradecidos con Uribe; Uribe fue el principal promotor del indulto a los narcoterroristas del M-19. #DebateCaribe","2","0","0","#DebateCaribe"
"3105","2018-04-05","21:19:47","Hora est. Pacífico, Sudamérica","En el #DebateCaribe alguien del Público, le recordó a Petro... Su Gran Legado y Hoja de Vida.@ghitis@argiro1961@lienlacharme@jbagbam74@juancardenas#PetroGanaElDebate pic.twitter.com/ArsPCCnHgo","2","0","1","#DebateCaribe,#PetroGanaElDebate"
"3106","2018-04-05","21:19:46","Hora est. Pacífico, Sudamérica","@petrogustavo #DebateCaribe #ColombiaHumana https://twitter.com/dariofrojas/status/982002852666249216 …","0","0","0","#DebateCaribe,#ColombiaHumana"
"3107","2018-04-05","21:19:16","Hora est. Pacífico, Sudamérica","@GeraPaternostro ¡Calmado! De La Calle parecía un fósforo cada vez que Duque le devolvía las bofetadas <Emoji: Face with tears of joy> #DebateCaribe","0","0","1","#DebateCaribe"
"3108","2018-04-05","21:19:16","Hora est. Pacífico, Sudamérica","3 cosas me quedan claras del #DebateCaribe 1. definitivamente union @sergio_fajardo @petrogustavo @DeLaCalleHum  2. Que lleras y duque se deben esconder al hablar de corrupcion y 3. Que Petro los deja botados a la hora de debatir y Duque solo libreto","0","0","0","#DebateCaribe"
"3109","2018-04-05","21:19:07","Hora est. Pacífico, Sudamérica","VIDEO | Asi quedo registrado el corto circuito en el metro hoy con personas a bordo:  https://goo.gl/6BnWZe  Et:     #DebateCaribe    Ramsey    Arsenal    Óscar Naranjo    #Euphoria    Guillermo Dietrich    #GustavoMaloEnLaW#AsíLeemos    CSKA pic.twitter.com/Dt6YXZEvDD","0","0","3","#DebateCaribe,#Euphoria,#GustavoMaloEnLaW,#AsíLeemos"
"3110","2018-04-05","21:18:58","Hora est. Pacífico, Sudamérica","Finalizado y analizado #DebateCaribe  https://twitter.com/ManosLimpiasCo/status/982004293401284609 …","0","0","0","#DebateCaribe"
"3111","2018-04-05","21:18:43","Hora est. Pacífico, Sudamérica","#euphoria #DebateCaribe Apoyamos y vota por we are groot  en la encuesta que está en @IniciativaV Gracias!! https://twitter.com/IniciativaV/status/981997194768207873 …","0","0","0","#euphoria,#DebateCaribe"
"3112","2018-04-05","21:18:36","Hora est. Pacífico, Sudamérica","mentira evidente siglos de evolución d la mano del instinto de supervivencia y la naturaleza y ahora salen  estos cretinos a hacernos creer q somos minusvalidos mentales esos estafadores creen q hacen + q los antibioticos, la cura d colombia es trabajar x la tierra #DebateCaribe","0","0","3","#DebateCaribe"
"3113","2018-04-05","21:18:30","Hora est. Pacífico, Sudamérica","#DebateCaribe Iván Duque habla muy bonito y todo, pero no es nadie si se sale del libreto. Además de que sus ""grandes"" propuestas son contradictorias y negativas para el país. Petro y De la Calle son los mejores en debate, no hay duda de ello.","0","3","5","#DebateCaribe"
"3114","2018-04-05","21:18:28","Hora est. Pacífico, Sudamérica","#DebateCaribe @IvanDuque a usted le tocó una educacion privilegiada, pero a sus papás se les olvidó enseñarle que a los mayores se respeta. Que tuteada tan abusiva e irrespetuosa. No me representa, me representa @petrogustavo","0","0","0","#DebateCaribe"
"3115","2018-04-05","21:18:28","Hora est. Pacífico, Sudamérica","Debate Caribe | La Costa, prioridad para los candidatos a la Presidencia   https://www.elheraldo.co/politica/debate-caribe-la-costa-prioridad-para-los-candidatos-la-presidencia-478622#sthash.V2BvFhYK.uxfs …","0","0","0","#sthash"
"3116","2018-04-05","21:18:24","Hora est. Pacífico, Sudamérica","#DebateCaribeIncreíble el cinismo de @IvanDuque reprochándole a @sergio_fajardo hacer una coalición con el Polo, sabiendo que la mayoría de los miembros del círculo del jefe de su partido @AlvaroUribeVel están condenados, sancionados o investigados.","1","0","2","#DebateCaribeIncreíble"
"3117","2018-04-05","21:18:23","Hora est. Pacífico, Sudamérica","#DuqueLosPeino @DuqueMedellin @IvanDuque #DebateCaribe","0","0","0","#DuqueLosPeino,#DebateCaribe"
"3118","2018-04-05","21:18:22","Hora est. Pacífico, Sudamérica","Ese debate parecía un gallinero, por eso estamos mal, no sabemos ni escuchar. #DebateCaribe","0","1","1","#DebateCaribe"
"3119","2018-04-05","21:18:22","Hora est. Pacífico, Sudamérica","@IvanDuque contesta con ataques en #DebateCaribe porque no puede desligarse de Uribe y su discurso . Negación del argumento.","0","1","1","#DebateCaribe"
"3120","2018-04-05","21:18:20","Hora est. Pacífico, Sudamérica","Jajaja en el #DebateCaribe llegué a pensar cuando @German_Vargas  le preguntaba a @IvanDuque que le iba a decir: ""¿Es cierto que se pintó canas para ser más viejo""","2","4","16","#DebateCaribe"
"3121","2018-04-05","21:18:09","Hora est. Pacífico, Sudamérica","#DebateCaribe <Emoji: Smiling face with open mouth><Emoji: Smiling face with open mouth><Emoji: Smiling face with open mouth>  https://twitter.com/aBarrigaDG/status/981927988966182912 …","0","0","1","#DebateCaribe"
"3122","2018-04-05","21:18:07","Hora est. Pacífico, Sudamérica","Creer en los talentos de la gente y apoyarlos para que crezcan. Uno de los mejores apuntes de @sergio_fajardo en el #DebateCaribe","0","0","0","#DebateCaribe"
"3123","2018-04-05","21:18:03","Hora est. Pacífico, Sudamérica","Después de ver el #debateCaribe entiendo por qué @sergio_fajardo se durmió en el #DebateAntioquia; estaba solo, le hizo falta @DeLaCalleHum.","0","0","2","#debateCaribe,#DebateAntioquia"
"3124","2018-04-05","21:18:02","Hora est. Pacífico, Sudamérica","Cuando tu mamá regaña a tu hermano... #DebateCaribe  pic.twitter.com/Ww8ijSvzik","0","0","0","#DebateCaribe"
"3125","2018-04-05","21:17:54","Hora est. Pacífico, Sudamérica","Tu eligesTítulos falsos vs Esfuerzo y dedicación #YoVoyAvotarPorPetro #PetroPresidente #DebateCaribe #ColombiaHumana pic.twitter.com/k2ULJ6fPOr","1","0","2","#YoVoyAvotarPorPetro,#PetroPresidente,#DebateCaribe,#ColombiaHumana"
"3126","2018-04-05","21:17:27","Hora est. Pacífico, Sudamérica","En el #DebateCaribe @German_Vargas en respuesta a la problemática de Electricaribe tuvo varias personalidades: la de vicepresidente dando órdenes, la de sindicalista exigiendo y la de populista prometiendo mejorar solo con el cambio de operador.","0","1","0","#DebateCaribe"
"3127","2018-04-05","21:17:22","Hora est. Pacífico, Sudamérica","Para Ud quien ganó el #DebateCaribe","26","80","57","#DebateCaribe"
"3128","2018-04-05","21:17:20","Hora est. Pacífico, Sudamérica","#DebateCaribe ¿oiga y no sienten que les hizo falta 2 candidatas? por más que ninguna sea del agrado de muchos o la opción de voto de las mayorías deberían darles al menos el reconocimiento como cualquier candidato.","2","1","5","#DebateCaribe"
"3129","2018-04-05","21:17:11","Hora est. Pacífico, Sudamérica","@_Pattata_ ¿Y resalta esa estupidez? #DebateCaribe","0","0","0","#DebateCaribe"
"3130","2018-04-05","21:17:01","Hora est. Pacífico, Sudamérica","Indudablemente el #DebateCaribe tiene un ganador indiscutido: GUSTAVO PETRO PRESIDENTE en…  https://www.instagram.com/p/BhNBqxzHVdq/ ","0","12","16","#DebateCaribe"
"3131","2018-04-05","21:16:39","Hora est. Pacífico, Sudamérica","Los que pagan para llegar, llega a robar. Por eso lo primero que debemos hacer para derrotar la corrupción es votar bien: @sergio_fajardo en #DebateCaribe #SePuede #EstePaísSíTieneArreglo pic.twitter.com/LfY3r1Zf5O","1","14","11","#DebateCaribe,#SePuede,#EstePaísSíTieneArreglo"
"3132","2018-04-05","21:16:19","Hora est. Pacífico, Sudamérica","#DebateCaribe Este si es un debate // estas son mamadas  pic.twitter.com/kQC1BTczzC","0","0","2","#DebateCaribe"
"3133","2018-04-05","21:16:15","Hora est. Pacífico, Sudamérica","Algunas de las cosas que dijo @IvanDuque hoy:- Acabaremos la politiquería !!- Destaparemos la corrupción !! - Penas rígidas para los grupos al margen de la ley !!! - El que la haga la paga !!!Cuando salió del #DebateCaribe ...  pic.twitter.com/d5iSTAQfS8","0","0","2","#DebateCaribe"
"3134","2018-04-05","21:16:14","Hora est. Pacífico, Sudamérica","Creo que @IvanDuque se sentía asi en el cierre del #DebateCaribe, nunca me había divertido tanto en política  pic.twitter.com/DnL44AOSHv","0","1","2","#DebateCaribe"
"3135","2018-04-05","21:16:12","Hora est. Pacífico, Sudamérica","Curiosidades del #DebateCaribe: Mientras Iván Duque y Humberto De la Calle hacían sus intervenciones, Germán Vargas Lleras se acercaba a los moderadores. Nadie más lo hizo, solo él.  pic.twitter.com/SgqyTBzrfk","0","3","0","#DebateCaribe"
"3136","2018-04-05","21:15:33","Hora est. Pacífico, Sudamérica","#DebateCaribe DeLa Calle critica propuesta a de reducir  Congreso. ¿Estará enterado que Francia, una de las democracias más solidas y justas  del mundo  anuncio reducción 30% de su parlamento?   https://www.df.cl/noticias/internacional/actualidad-internacional/francia-reducira-en-un-tercio-sus-legisladores/2018-04-04/224140.html …","0","1","0","#DebateCaribe"
"3137","2018-04-05","21:15:18","Hora est. Pacífico, Sudamérica","Ojalá los extranjeros no generalicen la clase de personas que hay en Colombia, basándose en el inculto e irrespetuoso que gritó un insulto en el #DebateCaribe.","0","0","0","#DebateCaribe"
"3138","2018-04-05","21:15:10","Hora est. Pacífico, Sudamérica","Electricaribe, el tema coyuntural en el debate presidencial en Barranquilla#DebateCaribe #RegionCaribe #CostaColombia #DebatePresidencial<Emoji: Mobile phone with rightwards arrow at left> https://goo.gl/96JJbo  pic.twitter.com/eua8Bo39vC","0","0","0","#DebateCaribe,#RegionCaribe,#CostaColombia,#DebatePresidencial"
"3139","2018-04-05","21:15:10","Hora est. Pacífico, Sudamérica","@La_eche Lo que es la fanatismo de estos estúpidos petristas... #DebateCaribe","0","0","1","#DebateCaribe"
"3140","2018-04-05","21:15:05","Hora est. Pacífico, Sudamérica","Retweeted <Emoji: Boar> marrano neoliberal (@marranokek1):El pasado no perdona y el Caribe no olvida lo que realmente es el pirómano guerrillero #DebateCaribe  pic.twitter.com/wqG66DDEE4","1","1","2","#DebateCaribe"
"3141","2018-04-05","21:15:05","Hora est. Pacífico, Sudamérica","#Elecciones2018| #DebateCaribe | Polémica entre Petro, Duque y Fajardo durante debate por temas de corrupción y paz https://360radio.com.co/polemica-entre-petro-duque-y-fajardo-durante-debate-por-temas-de-corrupcion-y-paz/ …","0","0","0","#Elecciones2018,#DebateCaribe"
"3142","2018-04-05","21:14:20","Hora est. Pacífico, Sudamérica","#DebateCaribe se nota que después del ""debate"" en #Medellin les dijeron a los candidatos que se enfrentarán verbalmente con argumentos entre ellos y no convertirlo en un conversatorio...","0","0","0","#DebateCaribe,#Medellin"
"3143","2018-04-05","21:14:16","Hora est. Pacífico, Sudamérica","@elheraldoco no quiso hacer la encuesta de quien fue el mejor en #DebateCaribe <Emoji: Face with tears of joy><Emoji: Face with tears of joy><Emoji: Face with tears of joy><Emoji: Face with tears of joy>","0","0","0","#DebateCaribe"
"3144","2018-04-05","21:14:09","Hora est. Pacífico, Sudamérica","#entrecharlas #debatecaribe-<Emoji: Flag of Germany>Ivan Duque es más joven que pensé <Emoji: Speak-no-evil monkey> - <Emoji: Flag of Colombia> Si tiene 40 o 41 años- <Emoji: Flag of Germany>  So Uribe is his sugar daddy <Emoji: Face with tears of joy>- <Emoji: Face with hand over mouth><Emoji: Rolling on the floor laughing><Emoji: Rolling on the floor laughing><Emoji: Rolling on the floor laughing>","0","0","0","#entrecharlas,#debatecaribe"
"3145","2018-04-05","21:14:04","Hora est. Pacífico, Sudamérica","#DebateCaribe Oiga joven necesitamos nuevas carreras.  Ingenierías de ferrocarril ,ingenierías de alimento etc. Con Petro las tendremos ...abogados. Ya hay muchos y algunos roban o se venden. En Japón por cada 1000 ingenieros hay 2 abogados. Los trenes vuelan allá. Acá los pudren","0","1","2","#DebateCaribe"
"3146","2018-04-05","21:13:58","Hora est. Pacífico, Sudamérica","#DebateCaribeSe necesita una #RespuestaChequeable, y no un discurso populista de frases dramáticas evasivas para buscar aplausos de tontos; las dudas está en las mentes de todos los colombianos de cuantos años de servicio han sido de ""El que dice Uribe"" con Santos. pic.twitter.com/HZr3xSxtir","1","4","4","#DebateCaribeSe,#RespuestaChequeable"
"3147","2018-04-05","21:13:49","Hora est. Pacífico, Sudamérica","Me encantó la respuesta sobre los dialogos con eln de @sergio_fajardo... este debate me le está yendo mejorque anterior (#DebateAntioquia)...  en el cual me trajo algunas dudas (...) #DebateCaribe #SePuede","0","0","0","#DebateAntioquia,#DebateCaribe,#SePuede"
"3148","2018-04-05","21:13:34","Hora est. Pacífico, Sudamérica","#ServicioSocial Amigos tuiteros que todo lo saben ¿Tienen un link para ver el #DebateCaribe?Hasta ahora tengo tiempo de verlo.","1","0","0","#ServicioSocial,#DebateCaribe"
"3149","2018-04-05","21:13:21","Hora est. Pacífico, Sudamérica","#DebateCaribe @IvanDuque @AlvaroUribeVel @CeDemocratico <Emoji: Face with tears of joy><Emoji: Face with tears of joy><Emoji: Face with tears of joy> pic.twitter.com/t0JucWX9k3","0","2","2","#DebateCaribe"
"3150","2018-04-05","21:13:19","Hora est. Pacífico, Sudamérica","@petrogustavo Cada que habla, es como un tractor de oruga que se lleva por delante las espigas de los demás candidatos y todo el que tenga en contra. Tomen nota #DebateCaribe","1","1","3","#DebateCaribe"
