id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,retweet,user_rt
1000556641513824258,2018-05-26,20:57:47,-05,464065122,kevincanchica1,"#ColombiaDecide ""Una Sociedad Civil Resilente Contribuye a poner Fin a los Abusos, Superar las Adversidades y Restituir Las Instituciones Democráticas""@Sinmordaza @PJGuaicaipuro1",0,,0,,['#ColombiaDecide'],https://twitter.com/kevincanchica1/status/1000556641513824258,False,
1000556557585797120,2018-05-26,20:57:27,-05,167763559,HannaBarc,A votar mañana y no al abstencionismo!! Les dejo la foto por quien voy a votar mañana. #Votaciones2018 #ColombiaDecide #NoAlAbstensionismo pic.twitter.com/Ty7uhHRjyT,0,,0,,"['#Votaciones2018', '#ColombiaDecide', '#NoAlAbstensionismo']",https://twitter.com/HannaBarc/status/1000556557585797120,False,
1000556556289748993,2018-05-26,20:57:27,-05,723339001,JaimeRodri17,@petrogustavo encarna el cambio que requiere colombia por eso #MeDecidíPorPetro#PetroEnPrimeraVuelta#ColombiaDecide,0,,0,,"['#MeDecidíPorPetro', '#PetroEnPrimeraVuelta', '#ColombiaDecide']",https://twitter.com/JaimeRodri17/status/1000556556289748993,False,
1000556554926673920,2018-05-26,20:57:26,-05,1593867008,donflecke,"@MauricioLizcano hablando de populismo y promociona el tuit de Lleras para ""hacerse notar"" jajaja el chiste se cuenta solo #ColombiaDecide  https://twitter.com/MauricioLizcano/status/1000528280393527297 …",0,,0,,['#ColombiaDecide'],https://twitter.com/donflecke/status/1000556554926673920,False,
1000556550803648512,2018-05-26,20:57:25,-05,168981615,brayanpriieto,"@petrogustavo vamos por esa victoria, por el cambio que necesitamos, mañana todos a votar #PetroPresidente #ColombiaDecide lo importante es votar.",0,,0,,"['#PetroPresidente', '#ColombiaDecide']",https://twitter.com/brayanpriieto/status/1000556550803648512,False,
1000556540322074624,2018-05-26,20:57:23,-05,326191354,nadaaaat,#ConFajardoEnLaPrimera #ConFajardoEnLaPrimera #ConFajardoEnLaPrimera #ColombiaDecide #ConFajardoEnLaPrimera #ConFajardoGanamos #ConFajardoSePuede #FajardoTienePalabra #FajardoPresidente #FajardoGanaYNosUne,0,,0,,"['#ConFajardoEnLaPrimera', '#ConFajardoEnLaPrimera', '#ConFajardoEnLaPrimera', '#ColombiaDecide', '#ConFajardoEnLaPrimera', '#ConFajardoGanamos', '#ConFajardoSePuede', '#FajardoTienePalabra', '#FajardoPresidente', '#FajardoGanaYNosUne']",https://twitter.com/nadaaaat/status/1000556540322074624,False,
1000556488237223937,2018-05-26,20:57:10,-05,1293353233,Diego_Jimenez87,Mañana responsables como somos. Cuidaremos los votos de @sergio_fajardo @DeLaCalleHum y de @petrogustavo #ColombiaDecide #Actuemos#PorUnPaísDondeQuepanTodosLosApellidos,0,,0,,"['#ColombiaDecide', '#Actuemos', '#PorUnPaísDondeQuepanTodosLosApellidos']",https://twitter.com/Diego_Jimenez87/status/1000556488237223937,False,
1000556420801187840,2018-05-26,20:56:54,-05,992578855654354944,VctorDa37777463,#ColombiaDecide mañana. Ojala Dios guie las manos de todos a la mejor opcion. Que sea una jornada en paz y que viva la democracia. #VivaColombiaNojoda.Asi como yo #MeDecidíPorPetro pongamonos a la tarea de quitarle un voto cada dia a la corrupcion. De abrir la mente de un truan,0,,0,,"['#ColombiaDecide', '#VivaColombiaNojoda', '#MeDecidíPorPetro']",https://twitter.com/VctorDa37777463/status/1000556420801187840,False,
1000556272935145473,2018-05-26,20:56:19,-05,2452187495,camilogvillegas,"Felipe de @Uber_Col le indicó al despedirme al verlo tan impúber, que por favor mañana vote, da igual su candidato preferido. Su respuesta fue sí, voy a votar por @petrogustavo y yo ok, yo aún estoy entre @sergio_fajardo & @DeLaCalleHum #ColombiaDecide",0,,0,,['#ColombiaDecide'],https://twitter.com/camilogvillegas/status/1000556272935145473,False,
1000556241809301506,2018-05-26,20:56:12,-05,1263171930,CulturaNEIVA,#LeySeca #DebateFinal #ColombiaDecide #EleccionesColombia #Elecciones2018 #EleccionesPresidenciales2018 Huila: la jornada en cifrasPuestos de votación 215Mesas 2.178Personas habilitadas para sufragar 817.464Jurados de votación 14.475 Y más en ....  https://goo.gl/JDxHHG ,0,,0,,"['#LeySeca', '#DebateFinal', '#ColombiaDecide', '#EleccionesColombia', '#Elecciones2018', '#EleccionesPresidenciales2018']",https://twitter.com/CulturaNEIVA/status/1000556241809301506,False,
1000556195932004352,2018-05-26,20:56:01,-05,131623027,ElyCa76,@RazuriYTB La más humana! #MeDecidiPorPetro <Emoji: Face with rolling eyes> pregunté en Venezuela #ColombiaDecide #DuquePresidenteEnPrimeraVuelta pic.twitter.com/IcZe2YvQsp,0,,0,,"['#MeDecidiPorPetro', '#ColombiaDecide', '#DuquePresidenteEnPrimeraVuelta']",https://twitter.com/ElyCa76/status/1000556195932004352,False,
1000555981510774785,2018-05-26,20:55:10,-05,97100000,ElNuevoSiglo,#ColombiaDecide Encuentre aquí toda la información que necesite saber de elecciones y los resultados de las votaciones de este domingo <Emoji: Rightwards arrow>  https://bit.ly/2GRPqod  pic.twitter.com/cHY7JM3KOs,0,,0,,['#ColombiaDecide'],https://twitter.com/ElNuevoSiglo/status/1000555981510774785,False,
1000555981028446208,2018-05-26,20:55:09,-05,64439032,maguipapa,Quien carajos hizo esto??? <Emoji: Face with tears of joy><Emoji: Face with tears of joy><Emoji: Face with tears of joy>#ColombiaDecide  pic.twitter.com/qpE3ZjDWSq,0,,0,,['#ColombiaDecide'],https://twitter.com/maguipapa/status/1000555981028446208,False,
1000555965517828099,2018-05-26,20:55:06,-05,113512902,lodigo9838,#ColombiaDecide @JuanManSantos @IvanDuque @NTN24 @NoticiasCaracol @NoticiasRCN pic.twitter.com/tEl6Q0fe70,0,,0,,['#ColombiaDecide'],https://twitter.com/lodigo9838/status/1000555965517828099,False,
1000555802804006912,2018-05-26,20:54:27,-05,2406883352,CarlosEscolar2,Mi voto x Duque #DomingoVotoDuque #DuquePresidente #ColombiaDecide  pic.twitter.com/Nw0UaWNICE,0,,0,,"['#DomingoVotoDuque', '#DuquePresidente', '#ColombiaDecide']",https://twitter.com/CarlosEscolar2/status/1000555802804006912,False,
1000555790640525312,2018-05-26,20:54:24,-05,230368955,DanieelRam,#MeDecidíPorPetro ya está cerca #ColombiaHumana #MañanaGanaPetro #ColombiaDecide,0,,0,,"['#MeDecidíPorPetro', '#ColombiaHumana', '#MañanaGanaPetro', '#ColombiaDecide']",https://twitter.com/DanieelRam/status/1000555790640525312,False,
1000555729345007618,2018-05-26,20:54:09,-05,131623027,ElyCa76,@llcar30 <Emoji: Unamused face> Aprendió del mejor #ColombiaDecide #DuquePresidenteEnPrimeraVuelta pic.twitter.com/rPTbmpyq2N,0,,0,,"['#ColombiaDecide', '#DuquePresidenteEnPrimeraVuelta']",https://twitter.com/ElyCa76/status/1000555729345007618,False,
1000555593546027008,2018-05-26,20:53:37,-05,2752171919,yuni_aguilera,"#ColombiaDecide pero recuerden en lo que se ha convertido Venezuela, creo firmemente que mi país renacerá sin embargo no dejen de verse en este espejo, piensen en el futuro de ustedes y sus hijos  https://twitter.com/DiegoCNNE/status/1000425499024338944 …",0,,0,,['#ColombiaDecide'],https://twitter.com/yuni_aguilera/status/1000555593546027008,False,
1000555589288759298,2018-05-26,20:53:36,-05,88487658,JorgeToledoDiaz,"Yo acepto que cada quién sea libre de votar por su candidato preferido, pero que se pongan a hablar mal del candidato de otro si me va sacando la piedra, y si es con insultos y denigrando ahí ya me empiezo a emputar. #ColombiaDecide #Elecciones2018",0,,0,,"['#ColombiaDecide', '#Elecciones2018']",https://twitter.com/JorgeToledoDiaz/status/1000555589288759298,False,
1000555583215464448,2018-05-26,20:53:35,-05,77740199,ArkVzla,#ColombiaDecide  pic.twitter.com/tMWHOGANDq,0,,0,,['#ColombiaDecide'],https://twitter.com/ArkVzla/status/1000555583215464448,False,
1000555522133778433,2018-05-26,20:53:20,-05,2749510736,UnIguazo,#MeDecidíPorPetro #ConFajardoEnLaPrimera #ColombiaDecide  Ya pusieron la alarma?,0,,1,,"['#MeDecidíPorPetro', '#ConFajardoEnLaPrimera', '#ColombiaDecide']",https://twitter.com/UnIguazo/status/1000555522133778433,False,
1000555408623374338,2018-05-26,20:52:53,-05,756753230944673792,MadameSiimone,Con toda la esperanza <Emoji: Smiling face with heart-shaped eyes> #MañanaGanaPetro#PetroEnPrimeraVuelta#Elecciones2018#ColombiaDecide https://youtu.be/TbYsTTziYp0 ,0,,4,,"['#MañanaGanaPetro', '#PetroEnPrimeraVuelta', '#Elecciones2018', '#ColombiaDecide']",https://twitter.com/MadameSiimone/status/1000555408623374338,False,
1000555335994822656,2018-05-26,20:52:36,-05,122766554,JuangoUribe,"La única forma de que Vargas Lleras pase a segunda vuelta, es por arte de mafia. #ColombiaDecide",0,,0,,['#ColombiaDecide'],https://twitter.com/JuangoUribe/status/1000555335994822656,False,
1000555323214782464,2018-05-26,20:52:33,-05,17813487,NoticiasCaracol,#ColombiaDecide Candidatos a la Presidencia concretan apoyos políticos en su carrera por la Casa de Nariño  https://goo.gl/CcRXwk ,6,,7,,['#ColombiaDecide'],https://twitter.com/NoticiasCaracol/status/1000555323214782464,False,
1000555288569761792,2018-05-26,20:52:24,-05,179546302,andresmcj,"Mientras el actual presidente invita a votar sin temor y con respeto, el anterior politiqueaba con el cuento de '3huevitos' y afrentaba al contradictor llamándolo ""caballo discapacitado"". Ojala no regrese al poder la sombra inconsciente q encarna ese expresidente.#ColombiaDecide  https://twitter.com/JuanManSantos/status/1000535134054043649 …",0,,0,,['#ColombiaDecide'],https://twitter.com/andresmcj/status/1000555288569761792,False,
1000555244848406529,2018-05-26,20:52:14,-05,226347231,QueenUnlucky,"Por favor, no voten por Petro porque ese hombre es la misma mierda que Chavez y Colombia está muy bien para que lo venga a arruinar ese tipo en 4 o 6 años. Merecen algo muchísimo mejor, piensen muy bien que país quieren cuando vayan a votar. #ColombiaDecide",0,,0,,['#ColombiaDecide'],https://twitter.com/QueenUnlucky/status/1000555244848406529,False,
1000555174119829505,2018-05-26,20:51:57,-05,187025003,yapalma,"VIA @ElNacionalWeb  El candidato presidencial Ivan Duque indicó, que a los colombianos hay que expresarles claramente, que es lo que sucede en Venezuela #ColombiaDecide",0,,0,,['#ColombiaDecide'],https://twitter.com/yapalma/status/1000555174119829505,False,
1000555094822260737,2018-05-26,20:51:38,-05,519712703,Juannes_,"Colombianos, ¿por quién votarán en las elecciones presidenciales?#ColombiaDecide(Pásenlo)",0,,0,,['#ColombiaDecide'],https://twitter.com/Juannes_/status/1000555094822260737,False,
1000555074077282306,2018-05-26,20:51:33,-05,148082915,teleSURColombia,Video: Colombia: denuncian amenazas en el Cauca contra seguidores de Petro  http://bit.ly/2GSPLXH  #Elecciones #ColombiaDecide,0,,0,,"['#Elecciones', '#ColombiaDecide']",https://twitter.com/teleSURColombia/status/1000555074077282306,False,
1000554989490769921,2018-05-26,20:51:13,-05,926441761,3Desinger_art,@NoticiasCaracol #ColombiaDecide más que una denuncia el candidato Gustavo Petro ha mostrado una realidad que nadie se atrevía a decir y menos denunciar y no sólo él lo ha dicho,0,,0,,['#ColombiaDecide'],https://twitter.com/3Desinger_art/status/1000554989490769921,False,
1000554876013875205,2018-05-26,20:50:46,-05,213409527,wicarni,@ClaudiaLopez @JERobledo: Nos han querido sacar de la competencia con las estrategias de la derecha.La Colombia Humana  empujara a Gustavo Petro para que gane la presidencia de Colombia.#PetroPresidente.#ConFajardoEnLaPrimera.#MeDecidiPorPetro.#ColombiaDecide  pic.twitter.com/UEIRsqiaKD,0,,4,,"['#PetroPresidente', '#ConFajardoEnLaPrimera', '#MeDecidiPorPetro', '#ColombiaDecide']",https://twitter.com/wicarni/status/1000554876013875205,False,
1000554716110249984,2018-05-26,20:50:08,-05,2717791432,heterodoxiac,Así se ha movido la intención de voto por los candidatos presidenciales en dos años #ColombiaDecide #EleccionesColombia https://www.youtube.com/watch?v=87yRuqgzjco …,0,,0,,"['#ColombiaDecide', '#EleccionesColombia']",https://twitter.com/heterodoxiac/status/1000554716110249984,False,
1000554682593361921,2018-05-26,20:50:00,-05,17813487,NoticiasCaracol,"¿Reformar las Fuerzas Militares? Esto piensan Petro, Duque, De la Calle, Fajardo y Vargas  http://bit.ly/2xgah5f  #ColombiaDecide",1,,4,,['#ColombiaDecide'],https://twitter.com/NoticiasCaracol/status/1000554682593361921,False,
1000554579052892161,2018-05-26,20:49:35,-05,147005653,IvanTrinos,"Retweeted <Emoji: Regional indicator symbol letter r> <Emoji: Regional indicator symbol letter u> <Emoji: Regional indicator symbol letter b> <Emoji: Regional indicator symbol letter e> <Emoji: Regional indicator symbol letter n>® #LaBodegaDePetro (@RubenPinzonHdez):""No me he robado un peso, se burlan de mi declaración de renta porque mis deudas son mayores que mis activos"" @petrogustavo #DebateFinal #ColombiaDecide #PetroEnPrimeraVuelta pic.twitter.com/UfyNA2hk0Z",0,,0,,"['#LaBodegaDePetro', '#DebateFinal', '#ColombiaDecide', '#PetroEnPrimeraVuelta']",https://twitter.com/IvanTrinos/status/1000554579052892161,False,
1000554446299062272,2018-05-26,20:49:04,-05,333763641,EdgarDarioP,The latest El Diario de Edgar Darío Peña A!  https://paper.li/EdgarDarioP/1312595388?edition_id=202c1d00-6150-11e8-8cdf-0cc47a0d1609 … #oigolafm #colombiadecide,0,,0,,"['#oigolafm', '#colombiadecide']",https://twitter.com/EdgarDarioP/status/1000554446299062272,False,
1000554401080233984,2018-05-26,20:48:53,-05,1952699864,JeorgeCastroR,"Mi voto sera por @DeLaCalleHum -Tiene experiencia, no es títere de nadie-No polariza-Asume posiciones, no es tibio-No tiene a su asecho la sombra de la corrupción#ColombiaDecide#EleccionesColombia2018#ColombiaDecide2018",0,,0,,"['#ColombiaDecide', '#EleccionesColombia2018', '#ColombiaDecide2018']",https://twitter.com/JeorgeCastroR/status/1000554401080233984,False,
1000554391391391744,2018-05-26,20:48:50,-05,875031105044439041,PreSofista,"El #Estadista puede hablar en tono #poético para agradar, más si no tiene en su mente precisión en el lenguaje proposicional,  de derecho, social, y de ciencia. Es un fracaso. Fin. #ColombiaDecide",0,,0,,"['#Estadista', '#poético', '#ColombiaDecide']",https://twitter.com/PreSofista/status/1000554391391391744,False,
1000554255890157569,2018-05-26,20:48:18,-05,1087443938,PipeDuq85,¿Será que los jugadores de nuestra @FCFSeleccionCol alcanzaron a votar antes del viaje? #ColombiaDecide,0,,0,,['#ColombiaDecide'],https://twitter.com/PipeDuq85/status/1000554255890157569,False,
1000554228396544000,2018-05-26,20:48:12,-05,187025003,yapalma,"Mañana #ColombiaDecide entre democracia y libertad o, socialismo y destrucción.",0,,0,,['#ColombiaDecide'],https://twitter.com/yapalma/status/1000554228396544000,False,
1000554179058946048,2018-05-26,20:48:00,-05,129834397,RazonPublica,"#Elecciones2018 #ColombiaDecide Es incomprensible la forma como se le siguen poniendo trabas al catastro multipropósito, que es la condición mínima para que Colombia pueda superar el atraso rural. http://bit.ly/2KTliLq  pic.twitter.com/4wveukWZPt",0,,0,,"['#Elecciones2018', '#ColombiaDecide']",https://twitter.com/RazonPublica/status/1000554179058946048,False,
1000554056761344001,2018-05-26,20:47:31,-05,89506626,malvapica,"#ColombiaDecide #IvanDuque  Duque afirmó que el gobierno venezolano convirtió a parte de la Guardia Nacional en un ""enclave de narcotráfico que hoy tiene el Cartel de Los Soles y que tienen negocios con el terrorismo de Colombia"". http://www.el-nacional.com/noticias/politica/ivan-duque-dictadura-venezuela-algo-reciente_237251 …",0,,1,,"['#ColombiaDecide', '#IvanDuque']",https://twitter.com/malvapica/status/1000554056761344001,False,
1000554052206448642,2018-05-26,20:47:30,-05,253293721,Arrieta_9,"De los creadores de ""Yo no soy socialista, Yo soy progresista"" Viene ""Yo no soy socialista,Yo soy progresista . Partido Comunista Colombiano adhiere a campaña de Gustavo Petro via @elcolombiano móvil  http://m.elcolombiano.com/comunistas-respaldan-candidatura-de-gustavo-petro-EF8564402?amp=1 …#ColombiaDecide",0,,0,,['#ColombiaDecide'],https://twitter.com/Arrieta_9/status/1000554052206448642,False,
1000553815437963265,2018-05-26,20:46:33,-05,185807072,fabipers,"@lunadavid Menos mal dejáste el cargo del MinTic, payaso ##ColombiaDecide",0,,0,,['#ColombiaDecide'],https://twitter.com/fabipers/status/1000553815437963265,False,
1000553765219553281,2018-05-26,20:46:21,-05,395643555,Andresenelrio,"Tenemos 3 buenas opciones, no la vayan a defecar@petrogustavo@sergio_fajardo@DeLaCalleHum#ColombiaDecide  pic.twitter.com/BKgr4b6EC2",0,,0,,['#ColombiaDecide'],https://twitter.com/Andresenelrio/status/1000553765219553281,False,
1000553694906212352,2018-05-26,20:46:04,-05,147005653,IvanTrinos,Admirable político francés nos manda un mensaje de apoyo a los colombianos y a Petro ad portas de la elección presidencial. #MeDecidíPorPetro #ColombiaDecide #EleccionesColombia Merci de votre message Jean-Luc Mélenchon.  https://twitter.com/maurotrujillo21/status/1000440150676123648 … https://twitter.com/maurotrujillo21/status/1000440150676123648 …,0,,3,,"['#MeDecidíPorPetro', '#ColombiaDecide', '#EleccionesColombia']",https://twitter.com/IvanTrinos/status/1000553694906212352,False,
1000553685007642626,2018-05-26,20:46:02,-05,85984365,ManeVal,#ColombiaDecide  https://twitter.com/AndresPastrana_/status/1000553503587291137 …,0,,0,,['#ColombiaDecide'],https://twitter.com/ManeVal/status/1000553685007642626,False,
1000553634499911681,2018-05-26,20:45:50,-05,147005653,IvanTrinos,Admirable político francés nos manda un mensaje de apoyo a los colombianos y a Petro ad portas de la elección presidencial. #MeDecidíPorPetro #ColombiaDecide #EleccionesColombia Merci de votre message Jean-Luc Mélenchon. https://twitter.com/maurotrujillo21/status/1000440150676123648 …,0,,1,,"['#MeDecidíPorPetro', '#ColombiaDecide', '#EleccionesColombia']",https://twitter.com/IvanTrinos/status/1000553634499911681,False,
1000553631597432832,2018-05-26,20:45:49,-05,89506626,malvapica,"#ColombiaDecide #IvanDuque Duque: La dictadura en Venezuela LA EMPEZO Hugo Chávez, y  fue engendrando el odio de clases, las expropiaciones, la anulación del poder judicial, el aniquilamiento de la prensa y persecución a las autoridades productivas  http://www.el-nacional.com/noticias/politica/ivan-duque-dictadura-venezuela-algo-reciente_237251 …",0,,2,,"['#ColombiaDecide', '#IvanDuque']",https://twitter.com/malvapica/status/1000553631597432832,False,
1000553421022334976,2018-05-26,20:44:59,-05,1006791505,sigmotoa,Mi voto es por #Pekerman #ColombiaDecide,0,,0,,"['#Pekerman', '#ColombiaDecide']",https://twitter.com/sigmotoa/status/1000553421022334976,False,
1000553357004689409,2018-05-26,20:44:44,-05,632982648,TraderAndreaN,"""Si va a votar por @petrogustavo para que no gane @IvanDuque o va a votar por @IvanDuque para que no gane @petrogustavo , mejor vote por @sergio_fajardo para que gane #Colombia!"" #ColombiaDecide #FajardoEnLaPrimera #FajardoPresidente http://sergiofajardo.co/propuestas/ ",0,,0,,"['#Colombia', '#ColombiaDecide', '#FajardoEnLaPrimera', '#FajardoPresidente']",https://twitter.com/TraderAndreaN/status/1000553357004689409,False,
1000553348477710337,2018-05-26,20:44:42,-05,60994159,felipepoet,Mi voto es por @manuel_rodb #EleccionesColombia #Elecciones2018 #ColombiaDecide,0,,1,,"['#EleccionesColombia', '#Elecciones2018', '#ColombiaDecide']",https://twitter.com/felipepoet/status/1000553348477710337,False,
1000553035091857408,2018-05-26,20:43:27,-05,1000552451588673537,LaMayo8,#Mañana ﹰa votar por quien desee pero vote #ColombiaDecide,0,,0,,"['#Mañana', '#ColombiaDecide']",https://twitter.com/LaMayo8/status/1000553035091857408,False,
1000553000358825984,2018-05-26,20:43:19,-05,247379224,pvillegas_tlSUR,@teleSURtv Nos vemos tempranito en las pantallas de @telesurtv:  https://twitter.com/teleSURtv/status/1000445080677900289?s=08 … # #ColombiaDecide @PortellateleSUR @tatianateleSUR @Paola_teleSUR @manueljteleSUR @JorgeGestoso,1,,9,,['#ColombiaDecide'],https://twitter.com/pvillegas_tlSUR/status/1000553000358825984,False,
1000552985557159941,2018-05-26,20:43:15,-05,2322843736,EPachoncito,Como tendremos la garantía de q no nos roben las elecciones <Emoji: Ballot box with ballot>?? Recordemos q en #Colombia pasa lo q no debe y lo dejamos pasar #DebateFinal #ColombiaDecide,0,,0,,"['#Colombia', '#DebateFinal', '#ColombiaDecide']",https://twitter.com/EPachoncito/status/1000552985557159941,False,
1000552944121647104,2018-05-26,20:43:05,-05,1345546284,silvisremo,"Mañana debemos votar con convicción, por quién con su forma de ser, sus propuestas y su ética  profesional, nos de la ilusión y la esperanza del país que soñamos.   #ColombiaDecide .",0,,0,,['#ColombiaDecide'],https://twitter.com/silvisremo/status/1000552944121647104,False,
1000552793294491648,2018-05-26,20:42:29,-05,156783864,Ivanalberto12,"Quiero una Colombia donde las personas sean menos egoístas, donde haya una diferencia menos radical entre las clases sociales, donde la gente sepa respetar, sin criticar, las opiniones ,donde se pueda vivir en paz sin miedo a expresarse por como uno es. <Emoji: Flag of Colombia> #ColombiaDecide",0,,0,,['#ColombiaDecide'],https://twitter.com/Ivanalberto12/status/1000552793294491648,False,
1000552657893896192,2018-05-26,20:41:57,-05,82703714,yajaperea,Dormir con la esperanza de que mañana será un buen día para nuestro país. #Elecciones2018 #ColombiaDecide #EleccionesColombia,0,,0,,"['#Elecciones2018', '#ColombiaDecide', '#EleccionesColombia']",https://twitter.com/yajaperea/status/1000552657893896192,False,
1000552611043577857,2018-05-26,20:41:46,-05,148082915,teleSURColombia,Video: Colombia: más de 350 observadores internacionales vigilarán elección  http://bit.ly/2IP0RCO  #ColombiaDecide,0,,1,,['#ColombiaDecide'],https://twitter.com/teleSURColombia/status/1000552611043577857,False,
1000552543586529280,2018-05-26,20:41:30,-05,841123113526018048,AnisitoLauren,Unos queriendo salir del comunismo y otros queriendo entrar en el... Colombianos ustedes si tienen DEMOCRACIA no cometan el mismo error que su pais hermano Venezuela #ColombiaDecide,0,,1,,['#ColombiaDecide'],https://twitter.com/AnisitoLauren/status/1000552543586529280,False,
1000552514620665856,2018-05-26,20:41:23,-05,1656511129,Zuliano60,#colombiadecide QUIEN SERA EL SUCESOR DEL LADRÓN DE CLAP  RT  pic.twitter.com/WZkI8XdaIw,0,,0,,['#colombiadecide'],https://twitter.com/Zuliano60/status/1000552514620665856,False,
1000552475198451712,2018-05-26,20:41:14,-05,314030003,geologochacin,"Lo que va de año, #Venezuela ha perdido 116 ml barriles de #petroleo, que sumado a los anteriores da como resultado 1,33 millones.Fuente: #OPEC#PDVSA #ColombiaDecide #CaraotaTV pic.twitter.com/JLnvNJ40vA",0,,0,,"['#Venezuela', '#petroleo', '#OPEC', '#PDVSA', '#ColombiaDecide', '#CaraotaTV']",https://twitter.com/geologochacin/status/1000552475198451712,False,
1000552469045370880,2018-05-26,20:41:12,-05,205934870,xo_Alejandra_xo,Mañana a votar a votar A VOTAR!!!! #ColombiaDecide #ColombiaElige #EleccionesColombia #Elecciones2018 @DeLaCalleHum @sergio_fajardo@petrogustavo @German_Vargas@IvanDuque,0,,0,,"['#ColombiaDecide', '#ColombiaElige', '#EleccionesColombia', '#Elecciones2018']",https://twitter.com/xo_Alejandra_xo/status/1000552469045370880,False,
1000552451131375616,2018-05-26,20:41:08,-05,469651808,Guti_07ez,"#Colombia’s most powerful politician linked to drug cartels, Escobar  https://sc.mp/2ksBTuI  via @SCMP_News #ColombiaDecide",0,,0,,"['#Colombia', '#ColombiaDecide']",https://twitter.com/Guti_07ez/status/1000552451131375616,False,
1000552361725759491,2018-05-26,20:40:47,-05,1284745897,ali_anzola,Que esperan Colombianos y Latinoamericanos de las elecciones presidenciales de este domingo 27 de MayoLealo por aquí:<Emoji: Right pointing backhand index> http://goo.gl/kX5AYa  #ColombiaDecide  pic.twitter.com/Xiz8mslgHO,0,,0,,['#ColombiaDecide'],https://twitter.com/ali_anzola/status/1000552361725759491,False,
1000552356612800512,2018-05-26,20:40:45,-05,995107896676569088,PrediccionC,@CaracolRadio @RevistaSemana @WRadioColombia @lafm @ZuluagaCamila @jsanchezcristo @gusgomez1701 @BluRadioCo ##colombiadecide   Ya acertamos en Venezuela. Esta es nuestra predicción para las elecciones de mañana:  pic.twitter.com/YHH0Q6slCB,1,,0,,['#colombiadecide'],https://twitter.com/PrediccionC/status/1000552356612800512,False,
1000552228384575488,2018-05-26,20:40:15,-05,37720790,Casimiro_Lateta,Salga a votar mañana. Vote en Paz y en calma. Vote por el que quiera menos por Petro. #ColombiaDecide #EleccionesColombia #Elecciones2018,0,,0,,"['#ColombiaDecide', '#EleccionesColombia', '#Elecciones2018']",https://twitter.com/Casimiro_Lateta/status/1000552228384575488,False,
1000552054895595522,2018-05-26,20:39:33,-05,425482719,Mr_Garciap,"A propósito. En contraste con lo que muchos uribistas patirrajados me han tildado, #MiVotoEsDeLaCalle . #Elecciones2018 #ColombiaDecide",0,,0,,"['#MiVotoEsDeLaCalle', '#Elecciones2018', '#ColombiaDecide']",https://twitter.com/Mr_Garciap/status/1000552054895595522,False,
1000551996531855361,2018-05-26,20:39:19,-05,27566025,arnaiz,Acá el último pronóstico para las elecciones de mañana. Lo preparó la firma con mayor experiencia en el tema del país (aunque unas pocas veces se ha descachado)#ColombiaDecide  pic.twitter.com/5yIQnokPgt,0,,0,,['#ColombiaDecide'],https://twitter.com/arnaiz/status/1000551996531855361,False,
1000551888092303360,2018-05-26,20:38:54,-05,28199718,Dik_Fernando,Que es más probable? Ganarme el #baloto hoy o que mañana a la segunda vuelta pasen @sergio_fajardo y @petrogustavo!!! #SePuede #Elecciones2018 #ConFajardoEnLaPrimera #PetroGanaMañana #ColombiaDecide,0,,0,,"['#baloto', '#SePuede', '#Elecciones2018', '#ConFajardoEnLaPrimera', '#PetroGanaMañana', '#ColombiaDecide']",https://twitter.com/Dik_Fernando/status/1000551888092303360,False,
1000551862192558080,2018-05-26,20:38:47,-05,4926195724,ANoticiasBq,#PlanDemocracia2018 activado en el Atlántico @PoliciaBquilla @PoliciaColombia @FiscaliaCol @PGN_COL @Gobatlantico @BquillaSegura @alcaldiabquilla #Elecciones2018 #ColombiaDecide #Informaciónyanálisis Artículo Dispositivo de seguridad https://bit.ly/2sbRlQ9 ,0,,0,,"['#PlanDemocracia2018', '#Elecciones2018', '#ColombiaDecide', '#Informaciónyanálisis']",https://twitter.com/ANoticiasBq/status/1000551862192558080,False,
1000551852163944449,2018-05-26,20:38:45,-05,870159690075971584,MapiRip,#ColombiaDecide,0,,0,,['#ColombiaDecide'],https://twitter.com/MapiRip/status/1000551852163944449,False,
1000551843150385152,2018-05-26,20:38:43,-05,741754176225579009,lunaart7,#MeDecidíPorPetro<Emoji: Ballot box with check>#ColombiaDecide Por el campo <Emoji: Seedling>Por la igualdad ⚌Por la paz <Emoji: Dove of peace><Emoji: Heavy red heart>Por la salud <Emoji: Syringe><Emoji: Pill>Por la educación <Emoji: Books>Por el medio ambiente <Emoji: Universal recycling symbol>Por amor <Emoji: Heavy red heart> a Colombia #MeDecidíPorPetro#MañanaGanaPetro,0,,6,,"['#MeDecidíPorPetro', '#ColombiaDecide', '#MeDecidíPorPetro', '#MañanaGanaPetro']",https://twitter.com/lunaart7/status/1000551843150385152,False,
1000551648173883392,2018-05-26,20:37:56,-05,73958504,CeMancera,Pero aquí no pasa nada! #Elecciones2018 #ColombiaDecide  https://twitter.com/elespectador/status/1000436403153534977 …,0,,0,,"['#Elecciones2018', '#ColombiaDecide']",https://twitter.com/CeMancera/status/1000551648173883392,False,
